collection_date,Mean,Median,Variance,Kurtosis,Skewness,Rt
2021-12-17,38.84807495001331,40.0,4.451966650038093,11.065577978384342,-2.6459881607455085,1.9822785760749693
2021-12-18,38.84709348805018,40.0,4.228935019329492,10.263725901747684,-2.4447586417752474,1.9803470760405464
2021-12-19,38.8709097101781,40.0,4.3809660694981964,15.039235774734758,-2.8607002793680816,1.9782102899916616
2021-12-20,38.83696254382372,40.0,4.704927365052142,12.680716123118414,-2.7879211017038696,1.975847052609936
2021-12-21,38.848386996148925,40.0,4.41290900628277,10.50438488817096,-2.573608594869552,1.973234163944822
2021-12-22,38.81801607247851,40.0,4.676957885969844,12.529129652188693,-2.7489221517991544,1.970346227327915
2021-12-23,38.83499192786578,40.0,4.838082640509206,17.39293597357265,-3.1544796896295657,1.9671554821990929
2021-12-24,38.79305900041482,40.0,4.898296012367472,11.744486435829534,-2.718177256893032,1.9636316337794355
2021-12-25,38.83919534018435,40.0,4.663951840044154,10.612662369721674,-2.6631785456525208,1.9597416822348968
2021-12-26,38.78756536362081,40.0,4.962241227072802,12.765829580815415,-2.8183984604982144,1.955449754667932
2021-12-27,38.77816137246715,40.0,5.2276533423646825,14.372832850908063,-2.9657902614272293,1.9507169442245071
2021-12-28,38.74965742442409,40.0,5.575000809878486,15.804232043947737,-3.1342241103967767,1.9455011617334768
2021-12-29,38.80142800825263,40.0,5.238285686802796,17.43115336930196,-3.235153149478677,1.9397570064618608
2021-12-30,38.7784022337858,40.0,5.259641317063897,14.124948498457739,-2.9749105728402583,1.933435663994996
2021-12-31,38.74172438635238,40.0,5.5677092722994255,15.774120747408565,-3.0912653606994147,1.9264848408600144
2022-01-01,38.67363250527775,40.0,6.649721338681762,17.213848879725596,-3.390514941165971,1.9188487471483489
2022-01-02,38.66691747309548,40.0,6.285613820389984,14.732886956213294,-3.1146769124524294,1.9104681402046693
2022-01-03,38.679230899349285,40.0,6.839680881533049,17.32265303778704,-3.440283544410966,1.9012804443231963
2022-01-04,38.60368128563462,40.0,7.490409248402814,17.64745377069965,-3.4678072964035307,1.891219963114212
2022-01-05,38.6652833597617,40.0,7.069957808394221,17.616421299988787,-3.4756272152875645,1.8802182027995795
2022-01-06,38.62985366678873,40.0,7.502007655566654,16.092139368724517,-3.382523297197563,1.8682043259576429
2022-01-07,38.624946024647706,40.0,7.651379659776193,17.229476681458316,-3.4796298314786975,1.8551057558386177
2022-01-08,38.565459959086205,40.0,8.324052570311785,15.700927373261608,-3.4053089742736184,1.8408489511714048
2022-01-09,38.49428648318571,40.0,8.968479254144544,15.853939500173949,-3.41868740738443,1.825360370039929
2022-01-10,38.51116268034172,40.0,9.113462720103113,15.25596180505046,-3.389742194310569,1.8085676384779268
2022-01-11,38.48002023664673,40.0,9.423371407769842,14.437073469615337,-3.3342853158178314,1.7904009346587375
2022-01-12,38.36591117438824,40.0,10.905020856533307,12.327589509655846,-3.1814749028421763,1.7707945907755298
2022-01-13,38.31373380563337,40.0,11.483463162271823,13.367720928666083,-3.2801716704245796,1.7496889122541923
2022-01-14,38.27759102838737,40.0,11.802715896069138,12.51742130513512,-3.1909780623200334,1.7270321955829833
2022-01-15,38.214516032073746,40.0,12.927952368062268,11.659044251761076,-3.144045537492105,1.7027829000411168
2022-01-16,38.0734351858327,40.0,15.092061815837809,10.778320733975574,-3.06846440786073,1.6769119357497886
2022-01-17,38.01817745553088,40.0,15.301224011649696,10.061969712022075,-2.9803534357706787,1.6494049998150635
2022-01-18,38.005492706209296,40.0,15.666194182984105,10.394420376882758,-3.0213289935480008,1.6202648699714794
2022-01-19,38.00900018142305,40.0,14.671927154746971,9.748799447263682,-2.886976138352381,1.589513545288049
2022-01-20,37.932631987081756,40.0,15.933218109802143,8.50369219814662,-2.7822234282260445,1.557194119548011
2022-01-21,37.77076206696701,40.0,18.37395985395958,8.304984994945157,-2.766581867188268,1.523372261903067
2022-01-22,37.62506721930941,40.0,19.9943105361105,6.721731859118293,-2.558478158026427,1.4881371616629229
2022-01-23,37.53172981260442,40.0,20.884223772926898,6.339607262970802,-2.499107513826399,1.4516018195598148
2022-01-24,37.413692143423496,40.0,22.209922296208294,6.020936607613143,-2.44661178320019,1.4139025914906478
2022-01-25,37.30627344010403,40.0,23.244060363372636,5.245622326332729,-2.323164432109833,1.3751979112104171
2022-01-26,37.208487939241984,40.0,23.832370931146386,4.773655248875771,-2.23673285990355,1.3356661454474317
2022-01-27,37.129726807920946,40.0,25.139494092224897,4.367447010685485,-2.18013903301695,1.2955026146456003
2022-01-28,36.937709088006685,40.0,26.628170159354166,3.905800659167618,-2.0803828686230617,1.2549159020288103
2022-01-29,36.79125054550309,40.0,28.73615862826017,3.3471268800588754,-1.9865753601916118,1.2141235314890486
2022-01-30,36.77746907934426,40.0,28.60579643822794,3.3241223794077217,-1.9743932056359645,1.1733472072535758
2022-01-31,36.629910376514225,40.0,29.715833073903763,2.7942865458075077,-1.8660928537937955,1.1328078458289996
2022-02-01,36.44118393820958,39.957509392765715,31.99715154616321,2.7462764856474107,-1.8457462963948728,1.0927206389173625
2022-02-02,36.41684696930123,39.98265618630293,31.683744259104703,2.4300750730525347,-1.7838363110023485,1.053290380084568
2022-02-03,36.317054548387766,40.0,32.860505411127214,2.0125233714255306,-1.6985342994279315,1.0147072674315822
2022-02-04,36.18222107496853,39.82713821014269,34.603416422628726,1.9998227534799153,-1.6914113239462838,0.9771433765771308
2022-02-05,36.09132130978218,39.73619387575583,35.28810649741195,1.8777488209699098,-1.654281861172439,0.940749928401732
2022-02-06,36.006447835290196,39.62154357037946,35.36425044294423,1.6187918711190377,-1.5876749953381601,0.9056554149554
2022-02-07,35.85322444820154,39.54116013593572,36.9774871960023,1.454904863462716,-1.5404843244859072,0.8719646006808455
2022-02-08,35.91818924675618,39.48679125415279,35.855504558023064,1.5959618083351237,-1.5673148900648062,0.8397583808526929
2022-02-09,35.723639685723306,39.3486526556552,37.246174513695124,1.2275419010408926,-1.4689392213490209,0.809094396131458
2022-02-10,35.58868405839034,39.164382877319355,38.55012872129512,1.0855145190766602,-1.430505226868065,0.7800082466019218
2022-02-11,35.6544224414427,39.3395519514538,38.52500932357477,1.1195646247365523,-1.449054436987974,0.7525152203631276
2022-02-12,35.74359827420988,39.37505953509152,36.83326214898982,1.080027069506691,-1.4408562477142053,0.7266123838472054
2022-02-13,35.52560685872661,39.0160822373587,38.418406969028915,0.9033381930947533,-1.3752235031049282,0.7022808865251433
2022-02-14,35.67147115970078,39.3862705274436,37.54141816255527,1.0590797631062805,-1.4205516172290333,0.6794883513357507
2022-02-15,35.5906302654327,39.26154176288863,38.220077211251805,0.9702009432888774,-1.4023790949832873,0.6581912490242371
2022-02-16,35.79263992787649,39.68488848695343,36.54165747667358,1.1604657779309968,-1.4523440153115716,0.6383371764882283
2022-02-17,35.86509429958135,39.876116167138335,36.415572251682136,1.3181822551807323,-1.4953716245638407,0.6198669692097599
2022-02-18,35.97653492529875,40.0,35.657683173855666,1.4309289856833503,-1.526234585671344,0.6027166104550714
2022-02-19,35.981608537477506,40.0,35.190849780246864,1.4023512436981282,-1.518508597122569,0.5868189176512737
2022-02-20,36.0462811162155,40.0,35.11752377165262,1.5067036207766846,-1.5488457922100671,0.5721049948924843
2022-02-21,36.14383073318105,40.0,34.810506768001886,1.7410458521638037,-1.6109860177566502,0.5585054494683102
2022-02-22,36.273527813659385,40.0,34.07448968232528,1.7372238743342625,-1.6231245953066427,0.545951391047536
2022-02-23,36.384287562328836,40.0,32.72648043580145,1.9398499554022535,-1.6670184897658649,0.5343752403998412
2022-02-24,36.53033760575357,40.0,31.026364111540538,2.039725135560038,-1.6978067746836458,0.5237113551503119
2022-02-25,36.549184198887794,40.0,31.892463100373046,2.1924312448565018,-1.741973137577973,0.5138964984857562
2022-02-26,36.70996824002699,40.0,30.74061544554191,2.5364967162481036,-1.8232211888782817,0.5048701743091587
2022-02-27,36.82372247906922,40.0,29.542692882656294,2.858543674680352,-1.884532530826068,0.4965748516741676
2022-02-28,36.97197319973152,40.0,28.3470191504573,3.1362591761710523,-1.9498880219459582,0.4889560974797898
2022-03-01,37.07039529405109,40.0,27.471819267852627,3.28925988618253,-1.9852985852676799,0.4819626340748181
2022-03-02,37.168097960118075,40.0,27.078156582841533,3.5850048539285075,-2.0543179848391,0.4755463388160411
2022-03-03,37.42616308132578,40.0,24.429082393305272,4.466594932932731,-2.2147797370233544,0.4696621960902461
2022-03-04,37.50402428281638,40.0,24.181656904622645,4.618517170798851,-2.2568093612998914,0.4642682146319284
2022-03-05,37.60566658856956,40.0,22.807524945858177,4.937153391319653,-2.312328785046075,0.4593253202433138
2022-03-06,37.74280293033798,40.0,21.966506599912154,5.3237562868576465,-2.3959235168201944,0.4547972309208977
2022-03-07,37.93104249306378,40.0,20.089918341080114,6.267188035202308,-2.549172983468104,0.4506503196306359
2022-03-08,38.05933284645952,40.0,19.131956649464225,7.1957945897042315,-2.6983699335318896,0.4468534705591028
2022-03-09,38.11522613680161,40.0,18.758782811467828,7.8459893924143085,-2.779670082118761,0.4433779326091758
2022-03-10,38.28074387648475,40.0,17.302152274481102,8.769676302316785,-2.9392124300802616,0.4401971726865685
2022-03-11,38.38561791745265,40.0,15.824753075361091,9.493416267055599,-3.0217296692381588,0.4372867314381864
2022-03-12,38.4334761664986,40.0,15.273184665666808,9.784951561124455,-3.0654492455768096,0.4346240829981123
2022-03-13,38.53237482954715,40.0,14.779343687476064,11.35296493907572,-3.272636347643535,0.4321884997885855
2022-03-14,38.633606896141366,40.0,13.353330812968593,11.626108327960486,-3.3119926366175303,0.4299609233650456
2022-03-15,38.7368611841753,40.0,12.730777159288452,13.83853654157548,-3.5743534817949345,0.4279238417483605
2022-03-16,38.80966681963565,40.0,12.108288204098892,14.685757364004795,-3.6850152996051233,0.426061173488057
2022-03-17,38.891146003382325,40.0,10.904930950270597,15.98884255148898,-3.818436839892782,0.4243581585764879
2022-03-18,38.966898739300426,40.0,10.401506850654567,17.34943441036041,-3.982167032105377,0.4228012562990264
2022-03-19,39.09491586490906,40.0,8.765377525864558,20.179791900424725,-4.250767697299311,0.4213780499006008
2022-03-20,39.14802496653919,40.0,8.942342758531982,23.98518691934714,-4.612056142986781,0.420077157524917
2022-03-21,39.188240259227854,40.0,8.330958365171321,23.70793147041975,-4.608920965009048,0.4188881493931325
2022-03-22,39.223993141671286,40.0,8.104214520152663,26.068603798163096,-4.823645236560551,0.4178014710963468
2022-03-23,39.27481648115624,40.0,7.303799729566621,26.610327946982565,-4.8580915225588726,0.4168083726125897
2022-03-24,39.36470181313283,40.0,6.209295152162845,32.36359379913259,-5.273811521988465,0.4159008425292668
2022-03-25,39.37112239848936,40.0,6.333121962322484,32.88466369900223,-5.335807691820109,0.4150715473511985
2022-03-26,39.43531273299224,40.0,5.396975453833814,34.26640027747824,-5.431257090154771,0.414313775499381
2022-03-27,39.44798002460468,40.0,5.855521642658613,38.07699601284472,-5.798871184065984,0.4136213856228537
2022-03-28,39.5114739938831,40.0,4.8910776252505554,41.88246875459796,-6.048026635516015,0.4129887591253851
2022-03-29,39.57502174828859,40.0,4.229496456376124,48.16304939604424,-6.459093604116093,0.4124107564591347
2022-03-30,39.60186849090262,40.0,4.068541264033855,53.154374367464676,-6.802544759175018,0.4118826768736929
2022-03-31,39.575222627958205,40.0,4.311211167718566,47.79426087254598,-6.4377968225773206,0.4114002211881401
