collection_date,Mean,Median,Variance,Kurtosis,Skewness,Rt
2021-12-07,39.21046830245028,40.0,2.133866897891114,4.095427892059313,-2.0838820860245972,1.993792260828272
2021-12-08,38.97007346521817,40.0,3.2657338068479627,1.868293930188727,-1.719239294985193,1.9930961096812707
2021-12-09,38.86973037372282,40.0,3.5344286299918037,2.4450085232746273,-1.7360040258921698,1.992324699320416
2021-12-10,38.958749185297386,40.0,3.775696315136259,3.619673275513264,-2.0200600594406306,1.991469978831556
2021-12-11,39.10666880008478,40.0,2.878529694452413,3.05261124201346,-1.9952355336083543,1.9905230555335376
2021-12-12,38.53819843725098,40.0,8.182159583214332,30.527053503024355,-4.5840330850061655,1.9894741113937564
2021-12-13,38.96968077317609,40.0,3.1571046965826755,3.468810110485333,-1.8856038428575894,1.988312312233936
2021-12-14,38.967334213369995,40.0,3.2982456896676027,2.915925543759404,-1.8877266551509484,1.9870257092586103
2021-12-15,38.95338578702148,40.0,2.975924189944982,1.1000347957080847,-1.5368377986047037,1.9856011325634344
2021-12-16,39.130595459420284,40.0,2.6407304791697173,3.3179898708519198,-2.0258741132312448,1.9840240764182355
2021-12-17,38.66222749837626,40.0,4.660773291753854,2.015256786345098,-1.6427127565497983,1.9822785760749693
2021-12-18,39.18293213124478,40.0,3.2112578559084644,4.726790018112638,-2.3786836685158113,1.9803470760405464
2021-12-19,38.80545683665396,40.0,6.836652405685323,34.40161409479875,-4.953288580349558,1.9782102899916616
2021-12-20,38.67720675848836,40.0,4.292249742275787,5.813293418266271,-2.084607655558284,1.975847052609936
2021-12-21,38.91088405767609,40.0,3.019766282047185,0.9838079557153985,-1.4937156677235637,1.973234163944822
2021-12-22,38.43342959604041,40.0,7.47868490525782,5.553489245478065,-2.156914231070808,1.970346227327915
2021-12-23,38.762540288984034,40.0,3.8965627788941357,1.4927982327006144,-1.6228259001737844,1.9671554821990929
2021-12-24,38.90060597498626,40.0,5.67291986173575,18.363011621092756,-3.6183033348393256,1.9636316337794355
2021-12-25,38.912947892981734,40.0,3.8516966596454005,4.8780694988996505,-2.159743974113324,1.9597416822348968
2021-12-26,38.56279383127558,40.0,6.603379159659983,13.044778978659672,-2.968764547898833,1.955449754667932
2021-12-27,39.118379901961994,40.0,2.5293905895346787,2.002329548095299,-1.7233900040006966,1.9507169442245071
2021-12-28,38.57867574116388,40.0,7.516288443625723,9.788521494668165,-2.7663777507529077,1.9455011617334768
2021-12-29,39.02762454828115,40.0,3.4727846095204216,2.956996268946812,-1.9310228056457601,1.9397570064618608
2021-12-30,38.966339746372064,40.0,4.965958056190762,12.956285198060591,-3.1629820493578302,1.933435663994996
2021-12-31,38.566772423098925,40.0,7.851967268485707,32.0359296599699,-4.7194282875743525,1.9264848408600144
2022-01-01,38.64515944941408,40.0,5.023077153788045,2.4069621144721887,-1.7575839769399115,1.9188487471483489
2022-01-02,38.55334673913744,40.0,4.983829774399116,1.7469471621184964,-1.5651843578984794,1.9104681402046693
2022-01-03,38.141793015886634,40.0,10.160347731382556,11.819656055122156,-2.956370793534509,1.9012804443231963
2022-01-04,38.843717980366904,40.0,4.616599575516619,3.1071150430249603,-1.9433785391348346,1.891219963114212
2022-01-05,38.683990126222355,40.0,5.465121965473587,7.543165021540183,-2.4178324392775457,1.8802182027995795
2022-01-06,38.80685888471957,40.0,4.323295262093543,5.851959863141584,-2.2939647396970666,1.8682043259576429
2022-01-07,38.991426672342065,40.0,4.009272799121816,12.249520353070075,-3.094631648249765,1.8551057558386177
2022-01-08,37.96279022366607,40.0,13.707068273295471,8.618894075734406,-2.757817682151602,1.8408489511714048
2022-01-09,38.45610926614289,40.0,9.127640927632294,10.67318870739689,-2.9009138470211004,1.825360370039929
2022-01-10,38.5769716016066,40.0,9.130927164259338,16.327199589102353,-3.538310635428669,1.8085676384779268
2022-01-11,38.17555707858171,40.0,14.90670800596782,10.36527356080832,-3.0313055595299336,1.7904009346587375
2022-01-12,38.416669072704934,40.0,11.743112294046892,12.644113328585092,-3.4156225183995836,1.7707945907755298
2022-01-13,38.451114880529836,40.0,8.152729367842905,7.48152416266228,-2.5184747044111537,1.7496889122541923
2022-01-14,38.504162621003786,40.0,10.657332199433565,11.85882676947375,-3.158275649589949,1.7270321955829833
2022-01-15,38.074892291093626,40.0,13.06620062257991,5.728017656890568,-2.4034409683833484,1.7027829000411168
2022-01-16,37.27249752119999,40.0,23.009600713568616,3.228751058198784,-1.9968160990729473,1.6769119357497886
2022-01-17,37.98674440761572,40.0,13.150357324521194,3.437959294041742,-2.0304352811112647,1.6494049998150635
2022-01-18,38.28493701986334,40.0,10.134477540868321,11.753411688881295,-3.0144448049243495,1.6202648699714794
2022-01-19,38.40035207011797,40.0,8.931127195024414,12.15951886476071,-3.0832341568769737,1.589513545288049
2022-01-20,37.41652133742235,40.0,27.885736476699265,5.67988180477332,-2.5345832620890048,1.557194119548011
2022-01-21,37.38241686861639,40.0,22.257982277088608,6.338850287819545,-2.489012750174458,1.523372261903067
2022-01-22,37.3441040065925,40.0,19.740688037114108,6.08696306916819,-2.3871763076477506,1.4881371616629229
2022-01-23,37.11649708655103,40.0,31.364443482964187,5.730677463144222,-2.4193614711658924,1.4516018195598148
2022-01-24,37.67549443305611,39.8212780126061,16.821958822955498,8.125512854204086,-2.6805224479091354,1.4139025914906478
2022-01-25,37.35358597364021,40.0,22.25869624891455,4.761407310328849,-2.2491428479902753,1.3751979112104171
2022-01-26,37.02564657506214,40.0,25.746059046627067,2.91727734003817,-1.9096424050813192,1.3356661454474317
2022-01-27,37.00805731293939,40.0,29.919363352391088,4.696024262554792,-2.283416351988838,1.2955026146456003
2022-01-28,36.4117962584749,40.0,37.08485534052005,2.616364224423227,-1.9026272134401776,1.2549159020288103
2022-01-29,36.79427280568977,40.0,30.337718480693376,3.5559683660967596,-2.05170443512073,1.2141235314890486
2022-01-30,36.72697332848286,40.0,32.566950528301625,2.7650600989399527,-1.8699737539778347,1.1733472072535758
2022-01-31,35.52810463481438,38.5955488647749,37.53245135953848,1.1208014144574796,-1.4486144011836728,1.1328078458289996
2022-02-01,36.477333429235856,40.0,33.365445112804935,3.886369363796892,-2.029808343930185,1.0927206389173625
2022-02-02,37.11630683086518,39.98004251150233,21.650682233678197,2.7807141943712073,-1.8490733522538247,1.053290380084568
2022-02-03,35.896585501645525,39.96510200612235,41.48951097511734,1.5505883216092422,-1.6504642796699536,1.0147072674315822
2022-02-04,35.73151413782668,39.04493319570663,40.917677020548325,2.318281569833784,-1.7384663464095258,0.9771433765771308
2022-02-05,36.29503472972949,40.0,35.333664299845,2.0018725918273117,-1.728155534363405,0.940749928401732
2022-02-06,35.15782784579724,38.01551324185158,40.79032574022738,0.9390096669060486,-1.3722806787235429,0.9056554149554
2022-02-07,35.61809436276942,38.959829100311254,36.74685254949877,0.6885844757679647,-1.3414603798729399,0.8719646006808455
2022-02-08,36.31170080484074,40.0,31.851399453012714,3.1465103458893275,-1.8684241053613504,0.8397583808526929
2022-02-09,35.54326099801471,39.61189027257436,43.67905207848352,1.5872375498498328,-1.590719636533686,0.809094396131458
2022-02-10,35.760355887245794,38.91287074447923,34.70440700694996,1.7644464111066642,-1.5505367882843573,0.7800082466019218
2022-02-11,36.398553956186035,39.267332706159834,31.57620962404981,2.5539646060167995,-1.8311743720880522,0.7525152203631276
2022-02-12,34.69144920340199,38.60235664610079,45.15229272083988,0.24918289866024335,-1.1286825224647796,0.7266123838472054
2022-02-13,35.83780357517885,40.0,44.23758643361475,2.628347744999996,-1.8323061946684014,0.7022808865251433
2022-02-14,35.50018780940986,39.91746842816711,41.65602214280453,0.8397936108246236,-1.3803389631596694,0.6794883513357507
2022-02-15,34.76624421294268,38.89226207840983,49.43903955693622,1.0804595816611013,-1.3497178580741813,0.6581912490242371
2022-02-16,35.19552101671132,38.09647161746626,39.734355922748506,-0.017672034599245823,-1.1442493841468468,0.6383371764882283
2022-02-17,36.83876575176428,40.0,31.716780260590294,4.013596679901003,-2.145699531512751,0.6198669692097599
2022-02-18,36.05173958455886,40.0,31.764754212131155,-0.13393793409989074,-1.1492916033017049,0.6027166104550714
2022-02-19,36.388851083519064,39.68136314218523,26.650417576825557,1.9106736911688196,-1.5579387093415957,0.5868189176512737
2022-02-20,36.13193957846381,40.0,40.56564302327714,1.7105077378709956,-1.6644324476334984,0.5721049948924843
2022-02-21,36.91271641535963,40.0,29.100549156236635,2.9215200641841848,-1.942981923638747,0.5585054494683102
2022-02-22,36.310631966295574,40.0,30.651204998219967,1.182850499106642,-1.4647563185358694,0.545951391047536
2022-02-23,35.63200778294376,40.0,45.223281863724615,1.768230049973917,-1.635169531778754,0.5343752403998412
2022-02-24,36.832950638029345,40.0,26.072870504336745,1.7540303701073712,-1.628493310424261,0.5237113551503119
2022-02-25,37.208878480805026,40.0,27.080661984167264,5.562564835360622,-2.303590537523266,0.5138964984857562
2022-02-26,37.43304601614843,40.0,23.988591072833024,4.581082908430668,-2.246875540820463,0.5048701743091587
2022-02-27,36.60184233483685,40.0,30.30817668049281,4.0990563783111345,-1.9866983451492806,0.4965748516741676
2022-02-28,37.0739406455641,40.0,29.89172017008987,3.4029535387635836,-2.061194344146668,0.4889560974797898
2022-03-01,36.76897448779029,40.0,31.607986000907797,4.5224684166412406,-2.0755110577325286,0.4819626340748181
2022-03-02,36.729640785212126,40.0,35.79636415129776,2.5655465901037116,-1.900088239042418,0.4755463388160411
2022-03-03,37.4685492087531,40.0,25.908497786697698,5.125476304254937,-2.279529554762962,0.4696621960902461
2022-03-04,37.328402632017436,40.0,26.921231335139552,4.060114384401887,-2.202347739416247,0.4642682146319284
2022-03-05,38.598149725738,40.0,14.476626843313179,10.150978814352303,-3.223687830702454,0.4593253202433138
2022-03-06,38.50503019147186,40.0,13.410869387783443,9.025856626715102,-2.9602658839859273,0.4547972309208977
2022-03-07,37.55911504882076,40.0,15.60304370287053,2.313297849569619,-1.6785418213243595,0.4506503196306359
2022-03-08,38.19609284908618,40.0,14.845458161377966,8.122743034327652,-2.624977575651478,0.4468534705591028
2022-03-09,37.668696978053525,40.0,29.70551108039101,6.91461018203001,-2.67994863446556,0.4433779326091758
2022-03-10,37.71305297700335,40.0,23.596050035550117,5.307180646508618,-2.387638998612698,0.4401971726865685
2022-03-11,39.411555059587215,40.0,2.639022392001475,7.268797824672083,-2.8387086118379212,0.4372867314381864
2022-03-12,38.86285964802509,40.0,9.694072223781662,15.084435809958677,-3.671173571310827,0.4346240829981123
2022-03-13,38.21452582227987,40.0,19.371941680293325,7.768941113358904,-2.8041867430243466,0.4321884997885855
2022-03-14,38.479529700328584,40.0,17.468648583490477,12.689559276183576,-3.473380468511917,0.4299609233650456
2022-03-15,39.02701952265716,40.0,8.018772910172128,13.010331682487433,-3.5410813596027637,0.4279238417483605
2022-03-16,38.87322405942662,40.0,13.4517984894176,22.23445365847853,-4.478423110766977,0.426061173488057
2022-03-17,38.69034063185098,40.0,13.336801893585665,13.690438979346514,-3.569179215116886,0.4243581585764879
2022-03-18,39.11815082575444,40.0,9.323672813177545,14.726049722573343,-3.9075532637215287,0.4228012562990264
2022-03-19,38.49591469290984,40.0,16.71171456311375,8.722079294467719,-3.0239528131065065,0.4213780499006008
2022-03-20,39.597600169850395,40.0,2.889252804331941,31.61254510145121,-5.2541223382475355,0.420077157524917
2022-03-21,39.1080294507414,40.0,8.291966259212657,17.186533628970626,-4.124210574805602,0.4188881493931325
2022-03-22,39.56172745163997,40.0,3.18009037656875,25.808872765401688,-4.957562333719772,0.4178014710963468
2022-03-23,39.53428941563765,40.0,3.2372507041626464,30.51122740862879,-5.26158386471339,0.4168083726125897
2022-03-24,39.41502722546087,40.0,5.679295373575159,28.33650966051162,-5.1345167241638245,0.4159008425292668
2022-03-25,39.99271473998524,40.0,0.005307501348272833,100.00000000000166,-10.000000000000117,0.4150715473511985
2022-03-26,39.51635144317016,40.0,3.4249122172254047,17.921091183401927,-4.2121382359091,0.414313775499381
2022-03-27,39.489476827888005,40.0,3.5390955217673095,25.832287981914615,-4.8518813292890375,0.4136213856228537
2022-03-28,39.60201124479755,40.0,4.3845961763632895,59.14072632750766,-7.271928839175045,0.4129887591253851
2022-03-29,39.79205150407217,40.0,1.030875190454253,28.695386495793148,-5.303239347985109,0.4124107564591347
2022-03-30,39.48751322127406,40.0,5.476525393768066,38.01908249986167,-5.827372665233056,0.4118826768736929
2022-03-31,39.756531815092785,40.0,1.141143507051537,23.754395556945152,-4.816921064875695,0.4114002211881401
